5.31134	0.1154912
5.2502	0.1149722
5.2525	0.1143012
5.23328	0.1143568
5.18977	0.1131764
5.16162	0.1124142
5.14116	0.1118964
4.9879	0.1091916
5.00394	0.109561
5.02142	0.1092294
4.9521	0.1079794
4.89406	0.1071252
4.88846	0.1063006
4.86566	0.1065738
4.89225	0.1062766
4.88145	0.106708
4.87519	0.1068704
4.92858	0.107268
4.91383	0.107507
4.93419	0.1080474
4.96065	0.1080254
4.95826	0.1084928
5.01015	0.1089532
5.01299	0.1098032
4.98627	0.1084256
5.02979	0.1098636
5.09015	0.111204
5.11718	0.1118632
5.14294	0.1124374
5.18527	0.1130416
5.21769	0.1139752
5.31226	0.1160048
5.38048	0.1176162
5.51499	0.1206816
5.63552	0.1232856
5.76757	0.1262202
5.92181	0.1286748
6.02991	0.130818
6.09943	0.1328182
6.11838	0.1337012
6.09175	0.1329952
6.02249	0.1307022
5.98916	0.1300576
5.967	0.1293778
5.93672	0.129312
5.9811	0.130463
5.98157	0.130509
5.97279	0.130336
5.98684	0.1300202
6.04105	0.1310656
5.99387	0.1300536
5.92888	0.1292588
5.90076	0.128093
5.87143	0.1271114
5.98416	0.1302764
6.15184	0.1334056
6.39827	0.1387468
6.49839	0.141369
6.61236	0.1428338
6.81855	0.1473644
7.02143	0.1517634
7.24851	0.1558762
7.55526	0.1620486
8.03232	0.1709954
8.66112	0.1837384
9.48938	0.2014338
10.68016	0.225301
12.36254	0.2617698
13.90174	0.2921612
15.3139	0.3215632
16.29375	0.3399304
17.18615	0.3594872
18.05307	0.3776224
18.83641	0.3953802
19.35607	0.4028776
19.48442	0.4079318
19.23784	0.4036062
18.74235	0.3900186
18.42264	0.3856582
18.4598	0.384556
18.30743	0.3805806
18.01219	0.3761994
17.57989	0.3659284
16.61168	0.3473078
15.37357	0.3212446
13.56878	0.2847872
12.22144	0.256851
11.08651	0.2327954
10.38191	0.217119
10.43014	0.2182956
11.63824	0.242056
13.69195	0.2871524
15.42909	0.3218864
17.89501	0.3763934
19.45048	0.4086704
20.18092	0.4238672
20.36786	0.426761
20.29404	0.4248682
20.24237	0.424396
20.37048	0.424654
20.41878	0.4275476
20.27829	0.423032
20.29289	0.4255548
20.2587	0.4238338
20.40407	0.425771
20.45474	0.4269562
20.51464	0.4282972
20.39323	0.4279034
20.1802	0.421385
20.27529	0.4228606
20.3021	0.4247274
20.26302	0.4233126
20.19749	0.4241334
20.20944	0.4249982
20.29227	0.4256754
20.34126	0.4258686
20.2402	0.4241242
20.34297	0.4251598
20.39081	0.4290954
20.33368	0.4247348
20.33215	0.4242918
20.36239	0.4274206
20.27775	0.4260972
20.39086	0.4280384
20.30713	0.4245832
20.23041	0.4230956
20.25494	0.4242346
20.08673	0.4210368
20.18426	0.4233004
20.19403	0.4229576
20.24746	0.4259724
20.35896	0.4275116
20.38876	0.4258294
20.34807	0.4269352
20.31619	0.4276708
20.31503	0.4272808
20.38352	0.4272126
20.51071	0.4315714
20.49771	0.4280666
20.48742	0.4295608
20.47647	0.427527
20.4163	0.4259702
20.43268	0.4274602
20.40654	0.4293072
20.48365	0.4271158
20.4107	0.4295164
20.23528	0.424519
20.23944	0.4251992
20.27807	0.4259342
20.37711	0.425827
20.30801	0.4249694
20.59599	0.4317412
20.61278	0.4316516
20.4919	0.431295
20.49951	0.4287478
20.51827	0.4316614
20.60423	0.430933
20.60489	0.429839
20.68315	0.4323106
20.58101	0.4297102
20.50409	0.4277444
20.56021	0.4292758
20.65192	0.433267
20.71021	0.4346762
20.76107	0.4363896
20.67235	0.4351994
20.64784	0.4328228
20.62534	0.4338498
20.45444	0.4302562
20.6828	0.4327616
20.9085	0.4383536
20.80563	0.4381754
20.77174	0.434161
20.777	0.4355026
20.7375	0.4339774
20.71672	0.4358972
20.67201	0.43442
20.71385	0.4333058
20.6988	0.433529
20.71891	0.4348522
20.74526	0.4364162
20.74483	0.432923
20.64931	0.4312634
20.63219	0.432303
20.64152	0.4323624
20.64781	0.4327122
20.67271	0.4355396
20.74089	0.434874
20.71035	0.43459
20.77511	0.4344722
20.67422	0.4352662
20.75972	0.4365392
20.72116	0.4356508
20.78857	0.436751
20.72397	0.4346462
20.75148	0.4343734
20.67105	0.4344634
20.56287	0.43018
20.52836	0.4323108
20.57922	0.4316964
20.53506	0.4302402
