360.177	5.15561E-4
360.552	5.38339E-4
360.926	5.59019E-4
361.3	5.776E-4
361.674	5.94082E-4
362.049	6.08466E-4
362.423	6.2075E-4
362.797	6.30937E-4
363.171	6.39024E-4
363.545	6.45013E-4
363.919	6.48903E-4
364.293	5.7891E-4
364.667	5.49573E-4
365.041	5.75631E-4
365.415	6.15367E-4
365.789	6.45215E-4
366.163	6.57667E-4
366.537	6.70323E-4
366.911	6.5353E-4
367.284	6.63541E-4
367.658	6.26695E-4
368.032	5.99105E-4
368.406	5.78971E-4
368.779	5.94038E-4
369.153	6.10597E-4
369.527	6.45981E-4
369.9	6.73756E-4
370.274	6.4021E-4
370.647	6.43305E-4
371.021	6.48331E-4
371.394	6.44337E-4
371.768	6.43693E-4
372.141	6.8679E-4
372.514	7.07363E-4
372.888	7.10948E-4
373.261	7.06597E-4
373.634	7.07485E-4
374.007	7.34606E-4
374.381	7.4528E-4
374.754	7.38089E-4
375.127	7.26097E-4
375.5	7.44126E-4
375.873	7.89756E-4
376.246	8.13986E-4
376.619	8.44815E-4
376.992	8.86992E-4
377.365	8.76042E-4
377.738	8.65806E-4
378.111	8.80148E-4
378.484	8.91916E-4
378.857	8.41107E-4
379.23	8.00778E-4
379.602	7.73566E-4
379.975	7.39315E-4
380.348	7.17169E-4
380.721	6.99742E-4
381.093	6.86841E-4
381.466	6.887E-4
381.838	6.75645E-4
382.211	6.22701E-4
382.583	6.27758E-4
382.956	6.22783E-4
383.328	6.23365E-4
383.701	6.0552E-4
384.073	5.88103E-4
384.446	5.97052E-4
384.818	6.01332E-4
385.19	6.36972E-4
385.563	6.42947E-4
385.935	6.48678E-4
386.307	6.34132E-4
386.679	6.37176E-4
387.051	6.62642E-4
387.424	6.75839E-4
387.796	6.38647E-4
388.168	6.24744E-4
388.54	6.03814E-4
388.912	5.96653E-4
389.284	5.70401E-4
389.656	5.54803E-4
390.027	5.64272E-4
390.399	5.36396E-4
390.771	5.3851E-4
391.143	5.37672E-4
391.515	5.20665E-4
391.887	5.81055E-4
392.258	6.42488E-4
392.63	6.77852E-4
393.002	7.22736E-4
393.373	7.53534E-4
393.745	7.88398E-4
394.116	8.09134E-4
394.488	8.17653E-4
394.859	7.9897E-4
395.231	7.79051E-4
395.602	7.86814E-4
395.974	7.76436E-4
396.345	7.69173E-4
396.716	7.58846E-4
